sample_id,class,sigma,seed,E,eta,E_nir,parasitic_frac,fill_achieved,radius_scale,n_redraws,n_restarts
1139,radius,0.1250,22310722,2.591222,0.363648,5.400400,0.044570,0.384845,1.005431,0,0
1140,radius,0.1250,22310723,2.585093,0.362788,5.390675,0.043841,0.384845,1.018464,0,0
1141,radius,0.1250,22310724,2.586357,0.362965,5.456144,0.044305,0.384845,0.995891,0,0
1142,radius,0.1250,22310725,2.584895,0.362760,5.369171,0.044696,0.384845,0.983984,0,0
1143,radius,0.1250,22310726,2.600788,0.364990,5.454671,0.045850,0.384845,0.985518,0,0
1144,radius,0.1250,22310727,2.612126,0.366582,5.629234,0.046257,0.384845,1.005324,0,0
1145,radius,0.1250,22310728,2.583813,0.362608,5.382911,0.044747,0.384845,0.992569,0,0
1146,radius,0.1250,22310729,2.587515,0.363128,5.391072,0.044258,0.384845,0.997331,0,0
1147,radius,0.1250,22310730,2.587868,0.363177,5.383864,0.044213,0.384845,0.980765,0,0
1148,radius,0.1250,22310731,2.602307,0.365203,5.488900,0.046091,0.384845,1.019664,0,0
1149,radius,0.1250,22310732,2.598215,0.364629,5.461234,0.045237,0.384845,1.006063,0,0
1150,radius,0.1250,22310733,2.603379,0.365354,5.551687,0.046596,0.384845,1.016569,0,0
1151,radius,0.1250,22310734,2.594296,0.364079,5.423612,0.044671,0.384845,1.002247,0,0
1152,radius,0.1250,22310735,2.585085,0.362787,5.377540,0.043892,0.384845,0.997133,0,0
1153,radius,0.1250,22310736,2.608695,0.366100,5.534501,0.047047,0.384845,0.991055,0,0
1154,radius,0.1250,22310737,2.597885,0.364583,5.428108,0.045336,0.384845,0.983870,0,0
1155,radius,0.1250,22310738,2.600129,0.364898,5.521158,0.046188,0.384845,0.980944,0,0
1156,radius,0.1250,22310739,2.603027,0.365305,5.496644,0.046144,0.384845,0.993546,0,0
1157,radius,0.1250,22310740,2.570744,0.360774,5.251108,0.043018,0.384845,0.997382,0,0
1158,radius,0.1250,22310741,2.588048,0.363202,5.364645,0.044488,0.384845,0.984080,0,0
1159,radius,0.1250,22310742,2.597833,0.364576,5.518970,0.045758,0.384845,1.003763,0,0
1160,radius,0.1250,22310743,2.589269,0.363374,5.414475,0.045208,0.384845,1.001308,0,0
1161,radius,0.1250,22310744,2.603741,0.365405,5.514294,0.045457,0.384845,0.996008,0,0
1162,radius,0.1250,22310745,2.586169,0.362939,5.381119,0.044417,0.384845,0.995354,0,0
1163,radius,0.1250,22310746,2.574931,0.361362,5.274342,0.043482,0.384845,0.999558,0,0
1164,radius,0.1250,22310747,2.605264,0.365619,5.538991,0.046642,0.384845,1.015331,0,0
1165,radius,0.1250,22310748,2.578853,0.361912,5.319104,0.043246,0.384845,1.003904,0,0
1166,radius,0.1250,22310749,2.592220,0.363788,5.409402,0.044594,0.384845,1.001966,0,0
1167,radius,0.1250,22310750,2.590494,0.363546,5.427877,0.045170,0.384845,0.999350,0,0
1168,radius,0.1250,22310751,2.587845,0.363174,5.394875,0.045210,0.384845,0.982652,0,0
1169,radius,0.1250,22310752,2.573409,0.361148,5.304491,0.043868,0.384845,0.996690,0,0
1170,radius,0.1250,22310753,2.584970,0.362771,5.410424,0.044287,0.384845,0.988838,0,0
1171,radius,0.1250,22310754,2.580071,0.362083,5.290654,0.043669,0.384845,1.003260,0,0
1172,radius,0.1250,22310755,2.600010,0.364881,5.457585,0.045418,0.384845,0.992342,0,0
1173,radius,0.1250,22310756,2.587959,0.363190,5.403822,0.044399,0.384845,0.991460,0,0
1174,radius,0.1250,22310757,2.599912,0.364867,5.493119,0.045511,0.384845,1.012641,0,0
1175,radius,0.1250,22310758,2.607513,0.365934,5.502486,0.045944,0.384845,0.997041,0,0
1176,radius,0.1250,22310759,2.585072,0.362785,5.423925,0.045117,0.384845,0.989083,0,0
1177,radius,0.1250,22310760,2.570854,0.360789,5.256055,0.042938,0.384845,1.020375,0,0
1178,radius,0.1250,22310761,2.584257,0.362670,5.389363,0.044921,0.384845,0.984694,0,0
1179,radius,0.1250,22310762,2.590934,0.363607,5.475119,0.044899,0.384845,1.007020,0,0
1180,radius,0.1250,22310763,2.597787,0.364569,5.449940,0.045102,0.384845,1.004842,0,0
1181,radius,0.1250,22310764,2.578265,0.361830,5.303292,0.043845,0.384845,1.009584,0,0
1182,radius,0.1250,22310765,2.596779,0.364428,5.459963,0.044645,0.384845,1.033384,0,0
1183,radius,0.1250,22310766,2.592477,0.363824,5.468807,0.045390,0.384845,0.992113,0,0
1184,radius,0.1250,22310767,2.591521,0.363690,5.462125,0.045299,0.384845,1.003301,0,0
1185,radius,0.1250,22310768,2.603880,0.365424,5.493549,0.046281,0.384845,0.984110,0,0
1186,radius,0.1250,22310769,2.585018,0.362777,5.438658,0.044546,0.384845,1.009428,0,0
1187,radius,0.1250,22310770,2.597698,0.364557,5.413234,0.045149,0.384845,0.981012,0,0
1188,radius,0.1250,22310771,2.593260,0.363934,5.439314,0.044363,0.384845,1.005780,0,0
1189,radius,0.1250,22310772,2.607672,0.365956,5.554697,0.046015,0.384845,0.997609,0,0
1190,radius,0.1250,22310773,2.589283,0.363376,5.378341,0.044313,0.384845,0.998257,0,0
1191,radius,0.1250,22310774,2.580558,0.362151,5.383226,0.044236,0.384845,0.996326,0,0
1192,radius,0.1250,22310775,2.588096,0.363209,5.388106,0.044859,0.384845,1.000806,0,0
1193,radius,0.1250,22310776,2.603560,0.365379,5.483980,0.045831,0.384845,1.002679,0,0
1194,radius,0.1250,22310777,2.579813,0.362047,5.383284,0.044130,0.384845,0.997951,0,0
1195,radius,0.1250,22310778,2.581189,0.362240,5.352469,0.044058,0.384845,0.988065,0,0
1196,radius,0.1250,22310779,2.574394,0.361286,5.219854,0.043722,0.384845,0.957126,0,0
1197,radius,0.1250,22310780,2.585805,0.362888,5.443467,0.044814,0.384845,1.007644,0,0
1198,radius,0.1250,22310781,2.575391,0.361426,5.311781,0.043212,0.384845,1.003734,0,0
1199,radius,0.1250,22310782,2.584741,0.362738,5.424944,0.045109,0.384845,1.000691,0,0
1200,radius,0.1250,22310783,2.594324,0.364083,5.491054,0.045712,0.384845,0.995094,0,0
1201,radius,0.1500,22320709,2.612676,0.366659,5.598625,0.047894,0.384845,1.015683,0,0
1202,radius,0.1500,22320710,2.593337,0.363945,5.462935,0.045063,0.384845,1.001425,0,0
1203,radius,0.1500,22320711,2.611072,0.366434,5.580366,0.047186,0.384845,0.964839,0,0
1204,radius,0.1500,22320712,2.589276,0.363375,5.417992,0.044383,0.384845,0.983702,0,0
1205,radius,0.1500,22320713,2.598326,0.364645,5.518985,0.045801,0.384845,0.995494,0,0
1206,radius,0.1500,22320714,2.600936,0.365011,5.442618,0.046019,0.384845,0.975248,0,0
1207,radius,0.1500,22320715,2.589187,0.363362,5.466483,0.046150,0.384845,0.990036,0,0
1208,radius,0.1500,22320716,2.586025,0.362919,5.417234,0.045317,0.384845,1.006897,0,0
1209,radius,0.1500,22320717,2.606740,0.365826,5.606116,0.046659,0.384845,0.990234,0,0
1210,radius,0.1500,22320718,2.599308,0.364783,5.531559,0.045821,0.384845,1.005029,0,0
1211,radius,0.1500,22320719,2.589510,0.363408,5.438884,0.045014,0.384845,1.014442,0,0
1212,radius,0.1500,22320720,2.594655,0.364130,5.504127,0.046388,0.384845,1.005534,0,0
1213,radius,0.1500,22320721,2.599794,0.364851,5.481743,0.045316,0.384845,0.995086,0,0
1214,radius,0.1500,22320722,2.601101,0.365034,5.511144,0.045752,0.384845,0.997094,0,0
1215,radius,0.1500,22320723,2.617520,0.367338,5.681812,0.047664,0.384845,0.996592,0,0
1216,radius,0.1500,22320724,2.610390,0.366338,5.595681,0.046479,0.384845,1.008720,0,0
1217,radius,0.1500,22320725,2.608418,0.366061,5.633726,0.046261,0.384845,1.004451,0,0
1218,radius,0.1500,22320726,2.605560,0.365660,5.618491,0.046632,0.384845,1.000900,0,0
1219,radius,0.1500,22320727,2.615292,0.367026,5.602321,0.047119,0.384845,0.996752,0,0
1220,radius,0.1500,22320728,2.597016,0.364461,5.489030,0.045307,0.384845,0.992884,0,0
1221,radius,0.1500,22320729,2.596463,0.364383,5.602857,0.046381,0.384845,1.013725,0,0
1222,radius,0.1500,22320730,2.582059,0.362362,5.373395,0.044344,0.384845,1.013122,0,0
1223,radius,0.1500,22320731,2.590175,0.363501,5.514383,0.045774,0.384845,1.000581,0,0
1224,radius,0.1500,22320732,2.595033,0.364183,5.501860,0.046240,0.384845,0.997436,0,0
1225,radius,0.1500,22320733,2.603298,0.365343,5.559349,0.047268,0.384845,0.986611,0,0
1226,radius,0.1500,22320734,2.618782,0.367516,5.683445,0.047377,0.384845,0.996000,0,0
1227,radius,0.1500,22320735,2.595964,0.364313,5.531162,0.046300,0.384845,0.992412,0,0
1228,radius,0.1500,22320736,2.592402,0.363813,5.466321,0.045247,0.384845,0.987883,0,0
1229,radius,0.1500,22320737,2.579472,0.361999,5.332227,0.043869,0.384845,0.982386,0,0
1230,radius,0.1500,22320738,2.583040,0.362500,5.364912,0.044537,0.384845,0.981481,0,0
1231,radius,0.1500,22320739,2.614628,0.366933,5.685863,0.047692,0.384845,1.015054,0,0
1232,radius,0.1500,22320740,2.604456,0.365505,5.583403,0.046290,0.384845,0.986529,0,0
1233,radius,0.1500,22320741,2.589405,0.363393,5.448060,0.044925,0.384845,0.978367,0,0
1234,radius,0.1500,22320742,2.594685,0.364134,5.435432,0.044906,0.384845,0.988658,0,0
1235,radius,0.1500,22320743,2.613123,0.366721,5.637771,0.047385,0.384845,1.010530,0,0
1236,radius,0.1500,22320744,2.605657,0.365674,5.539394,0.046515,0.384845,0.967519,0,0
1237,radius,0.1500,22320745,2.604679,0.365536,5.572896,0.046103,0.384845,1.007324,0,0
1238,radius,0.1500,22320746,2.607079,0.365873,5.541636,0.045914,0.384845,1.003082,0,0
1239,radius,0.1500,22320747,2.595484,0.364246,5.500853,0.045959,0.384845,0.989420,0,0
1240,radius,0.1500,22320748,2.600256,0.364916,5.518624,0.046950,0.384845,0.984373,0,0
1241,radius,0.1500,22320749,2.604240,0.365475,5.583110,0.046736,0.384845,0.987615,0,0
1242,radius,0.1500,22320750,2.596790,0.364429,5.531986,0.046987,0.384845,0.982468,0,0
1243,radius,0.1500,22320751,2.596661,0.364411,5.418550,0.045222,0.384845,0.988791,0,0
1244,radius,0.1500,22320752,2.611545,0.366500,5.630372,0.046472,0.384845,0.994782,0,0
1245,radius,0.1500,22320753,2.597554,0.364536,5.503622,0.046130,0.384845,1.000617,0,0
1246,radius,0.1500,22320754,2.588785,0.363306,5.446691,0.045766,0.384845,1.003514,0,0
1247,radius,0.1500,22320755,2.578731,0.361895,5.372241,0.044987,0.384845,0.979055,0,0
1248,radius,0.1500,22320756,2.597831,0.364575,5.554458,0.044926,0.384845,1.002023,0,0
1249,radius,0.1500,22320757,2.604644,0.365532,5.576620,0.046597,0.384845,1.004586,0,0
1250,radius,0.1500,22320758,2.574713,0.361331,5.310816,0.043626,0.384845,0.981712,0,0
1251,radius,0.1500,22320759,2.599765,0.364847,5.517692,0.045316,0.384845,0.987839,0,0
1252,radius,0.1500,22320760,2.591502,0.363687,5.459653,0.046064,0.384845,0.994037,0,0
1253,radius,0.1500,22320761,2.608081,0.366014,5.618844,0.046548,0.384845,0.994198,0,0
1254,radius,0.1500,22320762,2.610685,0.366379,5.612684,0.046757,0.384845,0.997794,0,0
1255,radius,0.1500,22320763,2.603757,0.365407,5.564204,0.046002,0.384845,0.998361,0,0
1256,radius,0.1500,22320764,2.596159,0.364341,5.483682,0.045994,0.384845,1.009843,0,0
1257,radius,0.1500,22320765,2.591160,0.363639,5.434227,0.044499,0.384845,1.015451,0,0
1258,radius,0.1500,22320766,2.606337,0.365769,5.590758,0.046618,0.384845,0.995993,0,0
1259,radius,0.1500,22320767,2.620501,0.367757,5.669784,0.047706,0.384845,0.988386,0,0
1260,radius,0.1500,22320768,2.590706,0.363575,5.437362,0.044750,0.384845,0.970725,0,0
1261,radius,0.1500,22320769,2.606989,0.365861,5.503685,0.045939,0.384845,0.994016,0,0
1262,radius,0.1500,22320770,2.620408,0.367744,5.603086,0.047128,0.384845,0.983138,0,0
1263,radius,0.1500,22320771,2.595751,0.364283,5.505912,0.046576,0.384845,0.999132,0,0
1264,radius,0.1500,22320772,2.596676,0.364413,5.584881,0.045948,0.384845,1.019378,0,0
1265,radius,0.1500,22320773,2.604633,0.365530,5.578033,0.046246,0.384845,0.993293,0,0
1266,radius,0.1500,22320774,2.608142,0.366022,5.559505,0.046370,0.384845,1.016909,0,0
1267,radius,0.1500,22320775,2.587430,0.363116,5.443322,0.044621,0.384845,1.016256,0,0
1268,radius,0.1500,22320776,2.599432,0.364800,5.486912,0.045769,0.384845,0.991295,0,0
1269,radius,0.1500,22320777,2.596629,0.364407,5.529164,0.046715,0.384845,1.001112,0,0
1270,radius,0.1500,22320778,2.608524,0.366076,5.596292,0.045960,0.384845,0.991590,0,0
1271,radius,0.1500,22320779,2.590781,0.363586,5.491339,0.045199,0.384845,1.001516,0,0
1272,radius,0.1500,22320780,2.597425,0.364518,5.501526,0.046088,0.384845,0.981696,0,0
1273,radius,0.1500,22320781,2.607863,0.365983,5.530700,0.046201,0.384845,0.983232,0,0
1274,radius,0.1500,22320782,2.610804,0.366396,5.615967,0.046530,0.384845,1.004478,0,0
1275,radius,0.1500,22320783,2.609126,0.366160,5.539876,0.045911,0.384845,1.002546,0,0
1276,radius,0.2000,22330709,2.602546,0.365237,5.681148,0.048886,0.384845,0.968545,0,0
1277,radius,0.2000,22330710,2.587345,0.363104,5.550520,0.048347,0.384845,0.986822,0,0
1278,radius,0.2000,22330711,2.590014,0.363478,5.502456,0.046076,0.384845,0.974889,0,0
1279,radius,0.2000,22330712,2.586217,0.362945,5.444580,0.046057,0.384845,0.966845,0,0
1280,radius,0.2000,22330713,2.602822,0.365276,5.649697,0.049397,0.384845,0.999978,0,0
1281,radius,0.2000,22330714,2.602513,0.365232,5.510996,0.047888,0.384845,0.968080,0,0
1282,radius,0.2000,22330715,2.600224,0.364911,5.542430,0.047955,0.384845,0.949457,0,0
1283,radius,0.2000,22330716,2.600085,0.364892,5.595517,0.047804,0.384845,0.985286,0,0
1284,radius,0.2000,22330717,2.614934,0.366976,5.691323,0.048598,0.384845,0.988328,0,0
1285,radius,0.2000,22330718,2.610082,0.366295,5.664225,0.047720,0.384845,0.993443,0,0
1286,radius,0.2000,22330719,2.606144,0.365742,5.613297,0.046988,0.384845,1.022639,0,0
1287,radius,0.2000,22330720,2.593819,0.364012,5.531800,0.047734,0.384845,0.995591,0,0
1288,radius,0.2000,22330721,2.606423,0.365781,5.687521,0.047975,0.384845,0.991613,0,0
1289,radius,0.2000,22330722,2.598323,0.364644,5.549723,0.046883,0.384845,0.977194,0,0
1290,radius,0.2000,22330723,2.616695,0.367223,5.745628,0.049444,0.384845,0.988865,0,0
1291,radius,0.2000,22330724,2.604755,0.365547,5.683216,0.048846,0.384845,1.006640,0,0
1292,radius,0.2000,22330725,2.593792,0.364009,5.575169,0.047703,0.384845,0.991459,0,0
1293,radius,0.2000,22330726,2.599237,0.364773,5.600780,0.047620,0.384845,1.035793,0,0
1294,radius,0.2000,22330727,2.593459,0.363962,5.580109,0.048569,0.384845,0.993454,0,0
1295,radius,0.2000,22330728,2.603294,0.365342,5.670784,0.049178,0.384845,1.012177,0,0
1296,radius,0.2000,22330729,2.613019,0.366707,5.704534,0.048021,0.384845,0.982002,0,0
1297,radius,0.2000,22330730,2.611132,0.366442,5.632592,0.047862,0.384845,0.964333,0,0
1298,radius,0.2000,22330731,2.586283,0.362955,5.532027,0.047483,0.384845,0.970197,0,0
1299,radius,0.2000,22330732,2.600246,0.364914,5.621596,0.048440,0.384845,0.983029,0,0
1300,radius,0.2000,22330733,2.608157,0.366024,5.682270,0.048844,0.384845,0.993877,0,0
1301,radius,0.2000,22330734,2.602762,0.365267,5.616184,0.047967,0.384845,0.998114,0,0
1302,radius,0.2000,22330735,2.596942,0.364451,5.520317,0.046681,0.384845,1.011019,0,0
1303,radius,0.2000,22330736,2.600067,0.364889,5.598247,0.048400,0.384845,0.998747,0,0
1304,radius,0.2000,22330737,2.606946,0.365855,5.629954,0.047903,0.384845,1.009611,0,0
1305,radius,0.2000,22330738,2.601157,0.365042,5.659542,0.047733,0.384845,1.023723,0,0
1306,radius,0.2000,22330739,2.601582,0.365102,5.621332,0.048980,0.384845,0.978388,0,0
1307,radius,0.2000,22330740,2.615359,0.367035,5.703525,0.049275,0.384845,1.008192,0,0
1308,radius,0.2000,22330741,2.604106,0.365456,5.585869,0.047266,0.384845,1.024695,0,0
1309,radius,0.2000,22330742,2.600150,0.364901,5.579884,0.047337,0.384845,1.016086,0,0
1310,radius,0.2000,22330743,2.607768,0.365970,5.626946,0.047797,0.384845,0.999879,0,0
1311,radius,0.2000,22330744,2.599892,0.364865,5.600939,0.047663,0.384845,0.969302,0,0
1312,radius,0.2000,22330745,2.600344,0.364928,5.588755,0.048491,0.384845,1.014196,0,0
1313,radius,0.2000,22330746,2.609622,0.366230,5.686788,0.047969,0.384845,1.026393,0,0
1314,radius,0.2000,22330747,2.608665,0.366096,5.689478,0.048238,0.384845,0.964195,0,0
1315,radius,0.2000,22330748,2.598483,0.364667,5.644291,0.047701,0.384845,0.992316,0,0
1316,radius,0.2000,22330749,2.605729,0.365684,5.628063,0.048034,0.384845,0.995519,0,0
1317,radius,0.2000,22330750,2.605258,0.365618,5.604027,0.047018,0.384845,0.975990,0,0
1318,radius,0.2000,22330751,2.601017,0.365023,5.668610,0.047941,0.384845,0.992551,0,0
1319,radius,0.2000,22330752,2.611120,0.366440,5.600532,0.047461,0.384845,0.984142,0,0
1320,radius,0.2000,22330753,2.601608,0.365105,5.551760,0.046661,0.384845,0.977964,0,0
1321,radius,0.2000,22330754,2.598481,0.364667,5.589971,0.048336,0.384845,0.956782,0,0
1322,radius,0.2000,22330755,2.598452,0.364663,5.534229,0.046127,0.384845,0.982159,0,0
1323,radius,0.2000,22330756,2.618995,0.367545,5.743352,0.048961,0.384845,0.989239,0,0
1324,radius,0.2000,22330757,2.597344,0.364507,5.688904,0.049002,0.384845,0.983422,0,0
1325,radius,0.2000,22330758,2.611936,0.366555,5.689824,0.048462,0.384845,1.045806,0,0
1326,radius,0.2000,22330759,2.627785,0.368779,5.800157,0.049075,0.384845,0.992875,0,0
1327,radius,0.2000,22330760,2.595520,0.364251,5.564851,0.047282,0.384845,0.964633,0,0
1328,radius,0.2000,22330761,2.591757,0.363723,5.513718,0.047566,0.384845,0.967016,0,0
1329,radius,0.2000,22330762,2.613655,0.366796,5.650777,0.048573,0.384845,1.010268,0,0
1330,radius,0.2000,22330763,2.606973,0.365858,5.599892,0.046996,0.384845,0.973039,0,0
1331,radius,0.2000,22330764,2.607401,0.365918,5.600177,0.048494,0.384845,0.974047,0,0
1332,radius,0.2000,22330765,2.578726,0.361894,5.509192,0.047707,0.384845,0.987583,0,0
1333,radius,0.2000,22330766,2.599424,0.364799,5.653662,0.047392,0.384845,1.041255,0,0
1334,radius,0.2000,22330767,2.612751,0.366669,5.678965,0.047977,0.384845,1.006085,0,0
1335,radius,0.2000,22330768,2.615794,0.367096,5.712397,0.048462,0.384845,1.001498,0,0
1336,radius,0.2000,22330769,2.607756,0.365968,5.621329,0.048008,0.384845,0.994566,0,0
1337,radius,0.2000,22330770,2.602511,0.365232,5.647470,0.047273,0.384845,0.999491,0,0
1338,radius,0.2000,22330771,2.598740,0.364703,5.554318,0.047713,0.384845,0.986529,0,0
1339,radius,0.2000,22330772,2.600455,0.364944,5.638650,0.047567,0.384845,0.995090,0,0
1340,radius,0.2000,22330773,2.613069,0.366714,5.603968,0.047359,0.384845,0.973442,0,0
1341,radius,0.2000,22330774,2.593354,0.363947,5.553560,0.046332,0.384845,0.999565,0,0
1342,radius,0.2000,22330775,2.601913,0.365148,5.571593,0.047080,0.384845,0.962435,0,0
1343,radius,0.2000,22330776,2.605366,0.365633,5.622790,0.047145,0.384845,0.993242,0,0
1344,radius,0.2000,22330777,2.608779,0.366112,5.635257,0.048274,0.384845,0.991445,0,0
1345,radius,0.2000,22330778,2.583509,0.362565,5.508262,0.046661,0.384845,0.984638,0,0
1346,radius,0.2000,22330779,2.601145,0.365041,5.648024,0.047628,0.384845,1.007284,0,0
1347,radius,0.2000,22330780,2.625111,0.368404,5.764180,0.049302,0.384845,0.980058,0,0
1348,radius,0.2000,22330781,2.590994,0.363616,5.568417,0.046405,0.384845,1.010073,0,0
1349,radius,0.2000,22330782,2.606261,0.365758,5.662860,0.048760,0.384845,0.983438,0,0
1350,radius,0.2000,22330783,2.598462,0.364664,5.601887,0.046970,0.384845,0.985866,0,0
1351,radius,0.2500,22340709,2.585408,0.362832,5.705589,0.050000,0.384845,1.008434,0,0
1352,radius,0.2500,22340710,2.594289,0.364078,5.631871,0.047990,0.384845,0.961461,0,0
1353,radius,0.2500,22340711,2.596450,0.364381,5.641996,0.049805,0.384845,0.978327,0,0
1354,radius,0.2500,22340712,2.594175,0.364062,5.656913,0.049167,0.384845,0.998201,0,0
1355,radius,0.2500,22340713,2.589499,0.363406,5.649282,0.049298,0.384845,1.001418,0,0
1356,radius,0.2500,22340714,2.593084,0.363909,5.601082,0.048922,0.384845,0.964791,0,0
1357,radius,0.2500,22340715,2.588420,0.363255,5.645325,0.048730,0.384845,1.004978,0,0
1358,radius,0.2500,22340716,2.605822,0.365697,5.654107,0.049270,0.384845,1.001813,0,0
1359,radius,0.2500,22340717,2.606970,0.365858,5.698784,0.049623,0.384845,0.988193,0,0
1360,radius,0.2500,22340718,2.594841,0.364156,5.755739,0.050481,0.384845,1.005757,0,0
1361,radius,0.2500,22340719,2.580492,0.362142,5.541848,0.047333,0.384845,0.992953,0,0
1362,radius,0.2500,22340720,2.576972,0.361648,5.588765,0.048168,0.384845,0.994274,0,0
1363,radius,0.2500,22340721,2.600615,0.364966,5.726293,0.049333,0.384845,1.022539,0,0
1364,radius,0.2500,22340722,2.574113,0.361247,5.527038,0.048607,0.384845,0.975850,0,0
1365,radius,0.2500,22340723,2.600273,0.364918,5.741244,0.050571,0.384845,0.984090,0,0
1366,radius,0.2500,22340724,2.595566,0.364258,5.677380,0.049642,0.384845,1.005503,0,0
1367,radius,0.2500,22340725,2.596806,0.364431,5.617474,0.048903,0.384845,0.966897,0,0
1368,radius,0.2500,22340726,2.608840,0.366120,5.602371,0.046529,0.384845,0.947353,0,0
1369,radius,0.2500,22340727,2.604155,0.365463,5.656365,0.049376,0.384845,0.977618,0,0
1370,radius,0.2500,22340728,2.570512,0.360741,5.620871,0.050004,0.384845,0.998559,0,0
1371,radius,0.2500,22340729,2.568805,0.360502,5.514784,0.048338,0.384845,0.949506,0,0
1372,radius,0.2500,22340730,2.587617,0.363142,5.668186,0.049802,0.384845,0.973046,0,0
1373,radius,0.2500,22340731,2.585465,0.362840,5.650253,0.050130,0.384845,0.979855,0,0
1374,radius,0.2500,22340732,2.572553,0.361028,5.571744,0.047897,0.384845,1.002838,0,1
1375,radius,0.2500,22340733,2.593914,0.364026,5.656256,0.049640,0.384845,0.989341,0,0
1376,radius,0.2500,22340734,2.585048,0.362781,5.540132,0.047872,0.384845,0.999626,0,0
1377,radius,0.2500,22340735,2.590346,0.363525,5.607286,0.048775,0.384845,0.989091,0,0
